group,content,url,valence,arousal,dominance,moral1,moral2,moral3
lib,may have just booked my second tattoo 👀,https://twitter.com/a/status/763716747681824768,0.016443902,0.806518983,0.91282368,0.999687182,0.177185614,0.293470489
con,You could cut the sexual tension between Amy adams and Jeremy Renner with a knife  #TheGNShow,https://twitter.com/a/status/787048378651832320,0.42278927,0.999857438,0.286265595,0.71940857,0.360577862,0.993548446
con,Super Low bid price. I sell these for $8+ in my #etsyshop https://t.co/qaqhshu88N via @eBay #customize it with your child's name!,https://twitter.com/a/status/826474326283132929,0.072196305,0.121660384,0.785507972,0.888846757,0.876147431,0.631458494
con,The goal of meditation isn't to control your thoughts. It's to ensure your thoughts don't control you.,https://twitter.com/a/status/743562063931314176,0.202087924,0.397071356,0.196010682,0.020018027,0.495900533,0.63131566
con,"@Kaepernick7 Read Langston Hughes' poems, ""The Negro Mother"" and ""Dark Youth of the USA."" His lyrics are a remedy to racism.",https://twitter.com/a/status/770104669490311173,0.106626367,0.603138017,0.622386225,0.807369269,0.95176093,0.446775471
con,@bfraser747 @brunelldonald YES YES YES YES 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,https://twitter.com/a/status/802894193047773184,0.151909367,0.214829464,0.436467685,0.492377122,0.955312206,0.597191132
lib,@Samuel_Clemons In Texas a recent law was passed to allow open carry so the DPD had no means of stopping citizens from bringing their guns.,https://twitter.com/a/status/751546783029874688,0.246176804,0.126253775,0.930223967,0.125357933,0.091159063,0.071948793
con,NYC Official Warns of 'Vermin Control of New York' Letter Scam - PCT - Pest Control Technology https://t.co/osrltFT79t,https://twitter.com/a/status/775674923289280512,0.652587132,0.009824994,0.877344612,0.205141943,0.437707838,0.169995503
con,Maryville native Ellen Wortham heading to second Olympic Trial https://t.co/6vv7xjTpcq via @DailyTimes,https://twitter.com/a/status/748662353755926528,0.509745215,0.877381512,0.534505586,0.126873021,0.706177964,0.091700658
lib,"why do we need school?
spanish: there's dora
history: they're all dead anways
sports: there's a wii
geography: there's a globe
music: utube",https://twitter.com/a/status/772910072116682752,0.304702906,0.840191794,0.391898826,0.806660723,0.547217712,0.369706649
lib,Duterte chose political ties over the people he swore to serve. #shame #MarcosNOTaHero #neveragain @VPPilipinas… https://t.co/xf5UrjAnT2,https://twitter.com/a/status/799659310007525376,0.692490101,0.979847009,0.521637792,0.303372447,0.706311259,0.998363266
con,When you go out to eat without the kids and have cheek splitting laughs with your wife....things are good!,https://twitter.com/a/status/750849260514664449,0.056187022,0.833543569,0.324411602,0.263678953,0.639864822,0.101554193
lib,as all second raters do,https://twitter.com/a/status/749164467380887552,0.944618672,0.4161834,0.672980847,0.285601809,0.303579048,0.707195336
con,@ST_AgainstTrump supports the @CLEpolice union request to suspend open carry laws during #RNC2016. Less guns at the convention=less violence,https://twitter.com/a/status/754795187709313025,0.184513364,0.09076573,0.417421235,0.459392022,0.855780976,0.014028136
con,"@IndiaToday Farooq Abdullah don't blame BJP for all ills. What hv you done for J&amp; Kashmir during your tenure as CM, Just filled your coffers",https://twitter.com/a/status/791246221616840704,0.467628889,0.880158277,0.828980257,0.691212387,0.841745752,0.551504874
lib,@DHansenLuke Please vote for Compton Hospice to win free makeover for our family room from @BritishGas Vote here: https://t.co/mU3Ujj3dkU RT,https://twitter.com/a/status/786638527081635840,0.924193836,0.516015695,0.245903628,0.683820883,0.540464546,0.913526094
lib,@cat_ferris Please vote for Compton Hospice to win free makeover for our family room  from @BritishGas Vote here: https://t.co/mU3Ujj3dkU RT,https://twitter.com/a/status/786635110418440192,0.158518899,0.846412668,0.268753959,0.476822484,0.777093349,0.622538786
lib,"Well played second act reveal, @nyphil and @whitneymuseum. https://t.co/gr8Z5xxg2p",https://twitter.com/a/status/740702338147586048,0.874332543,0.341686976,0.764562685,0.529387722,0.48342058,0.097281447
con,"@brianstelter I get it: it's news that Cruz dissed Trump &amp; now stumping for him. But your unbiased, right? How abt… https://t.co/bqspBT1mq5",https://twitter.com/a/status/794267562091515908,0.295584114,0.853782652,0.751174012,0.682562486,0.951710418,0.15777863
lib,@chadbensonshow as with Obama care.my employer provideds good health insurance. None issue. I kept my doctor and plan.,https://twitter.com/a/status/820025596897939456,0.850834704,0.427364705,0.817263771,0.825322793,0.234351608,0.399489959
lib,"On the other hand, my job would be easier if I didn't have to teach parenthetical citation. #holdthefloor #noDevos… https://t.co/tKon7pxX3e",https://twitter.com/a/status/828865942155259904,0.058359784,0.630732667,0.3663816,0.241070981,0.767155879,0.875590822
lib,"The story of wedding planning-Get overwhelmed, drink wine, ask future hubs for help, do whatever you asked him to do because control issues",https://twitter.com/a/status/808851893510402053,0.855988164,0.166698958,0.897755692,0.20648173,0.249411079,0.886128712
lib,@Nationals -- my Fiancé's great grandfather (Senator's second baseman George case) racing Jesse Owens https://t.co/SmmCKhY87O,https://twitter.com/a/status/764881569307820032,0.750161547,0.063088231,0.445688127,0.36113787,0.413146201,0.351094544
lib,trump #MuslimBan WEAK and STUPID! Hurting innocents and helping terror recruiters!,https://twitter.com/a/status/826042609076428800,0.575834843,0.912529435,0.581140868,0.449258904,0.949225016,0.707861741
con,Sending out heartfelt gratitude to all of our United States #Veterans today. Thank you for your service.,https://twitter.com/a/status/797083970584408065,0.001742569,0.517123746,0.123898451,0.289676764,0.798536479,0.350659638
con,@alarik36 @felixhuesmann @Conflicts wtf why bring sexism into this now. Women could also defend themselves with guns.,https://twitter.com/a/status/756598785195831296,0.144839691,0.57223414,0.256243951,0.209236304,0.663230435,0.142915135
lib,Absolutely nothing to do with the USA and the 2nd amendment  https://t.co/OHcfSW1kYK,https://twitter.com/a/status/763187758135447552,0.456252158,0.679293951,0.18538598,0.471844196,0.947715238,0.900553481
lib,We're back to choosing our favorite summer programs. See Ryan's here: https://t.co/x7L9VCpSjy CC: @newsroomBTB,https://twitter.com/a/status/799266475961819138,0.231977604,0.841003613,0.287465232,0.280722796,0.294670293,0.306522852
lib,I entered @MickeyGuyton's 12 Days of Giveaways! Unlock new prizes and enter to win great daily prizes here: https://t.co/R7YXkXefle,https://twitter.com/a/status/805956734493851648,0.325436117,0.94722022,0.365526442,0.32186616,0.428157028,0.595225917
con,YES YES YES YES,https://twitter.com/a/status/795032506110185473,0.514716533,0.631405761,0.116559264,0.34946357,0.980988223,0.936873757
con,YES YES YES YES,https://twitter.com/a/status/792726724710633473,0.030669877,0.742428405,0.168321021,0.608408622,0.270797431,0.736908308
lib,Miss New Jersey finale starts at 7 p.m. @ThePressofAC is showing it LIVE. Watch along here: https://t.co/rYJwENZL7M https://t.co/vlE2scyqeW,https://twitter.com/a/status/744298669793492992,0.326376124,0.935754303,0.125376015,0.248533736,0.471100707,0.677689495
lib,@hirehouse @Howe2002 @Buck_cv ok. Ok. First customers are free so I can do some  market research. Check your inbox steph,https://twitter.com/a/status/745357170158538752,0.3747547,0.791763164,0.148692671,0.524126009,0.900365603,0.627595669
lib,We will have a leap second in 2016: https://t.co/dTAd8Dn1vh,https://twitter.com/a/status/804148967898349568,0.489364622,0.458224257,0.919074882,0.585902639,0.150685784,0.150111038
con,Thank God I finally got my second Pokémon. Thanks @tmobile.,https://twitter.com/a/status/753410257276239872,0.183640034,0.248059857,0.890095814,0.865855456,0.009150852,0.105086098
lib,@ultraphrygian im not complaining i love schoenberg but knowing myself im going to write a musical... on schoenberg,https://twitter.com/a/status/804001633923465217,0.989349278,0.813125308,0.432539333,0.870951221,0.297097441,0.746855782
lib,Tough loss to a really good Fairbanks team. We still control how we respond.,https://twitter.com/a/status/815036003199098880,0.119135693,0.299610038,0.525199929,0.560229378,0.369839509,0.429581415
lib,"@WhiteHouse @FBI @Pontifex @POTUS @UN #BLM #latinos #lgbt
..their is more of #US then #dumptrump n @SpeakerRyan #racism ...WE WILL FIGHT!!!!",https://twitter.com/a/status/766051825988440064,0.093647254,0.359708787,0.127831276,0.961618507,0.531328197,0.644687434
con,"You may have won this battle baby, don't mean I won't win the war. And you, you don't even know what it is that you're fighting for.. 🎶",https://twitter.com/a/status/789145864434397184,0.498819894,0.828436174,0.479219664,0.613038011,0.589428235,0.004736718
con,When you read the first question on the final and are already lost https://t.co/flCINQtOcU,https://twitter.com/a/status/809291491801591808,0.588996517,0.608645294,0.085169635,0.222953004,0.277547902,0.033693632
lib,"American Girl says no to doll with disability, so sisters write a novel https://t.co/rA1fDdMskZ via @phillydotcom",https://twitter.com/a/status/775509738326929409,0.451554243,0.451858668,0.705093072,0.793345681,0.947517923,0.76321196
con,@AuntIndy @KeithOlbermann Beautiful indeed! A gathering of so many victims has ensured a second term of His Greatness. Thanks to all!,https://twitter.com/a/status/822890594905313280,0.585343164,0.441333165,0.335824018,0.424882075,0.706906906,0.739181201
con,"A Women Month message to my late mother and every single women who raise a king,You're a bullet proof. https://t.co/fXdVOQK8Is",https://twitter.com/a/status/763376417077944320,0.595763486,0.017432621,0.79066223,0.087390133,0.200856784,0.645253011
lib,@loishh Yesss it's the best! I host a podcast that explains the references in GG @SoItsAShow You can listen here: https://t.co/u2NV8d8KAR ☺️,https://twitter.com/a/status/825448973234225152,0.921649072,0.998231447,0.593328647,0.072159478,0.959086335,0.287737365
lib,@TessaSimone1243 lmao when you're at work but you're studying smh,https://twitter.com/a/status/775713967423430660,0.757063481,0.888620275,0.667909003,0.264001594,0.362936253,0.606567524
lib,"Ok, maybe I'll remain a Democrat after all. #NoBillNoBreak These are some powerful speeches by some great public servants. Love em all.",https://twitter.com/a/status/745745192888721408,0.737559677,0.023216176,0.465524827,0.802191321,0.212607012,0.117854968
lib,Killing begets more killing. Violence solves nothing. Guns solves nothing. #stopthemadness #Dallas #BlackLivesMatter We are all Americans.,https://twitter.com/a/status/751286655600865281,0.282660168,0.879963371,0.467862341,0.685705644,0.198997607,0.676275249
con,@EricMarrapodi @KatyTurNBC of course it's for someone who is against the 2nd amendment,https://twitter.com/a/status/788882893967765505,0.772652278,0.553307558,0.643979965,0.684570772,0.712695695,0.353137131
lib,Eloquently furious. @iamsambee #orlando #pulse #enough https://t.co/yrAIsc6Gca,https://twitter.com/a/status/742769746127388672,0.938115288,0.454772086,0.048888442,0.57499679,0.495977048,0.810025703
con,@Cntrice19 The gun used is banned...,https://twitter.com/a/status/742147643439255552,0.385623955,0.317662399,0.578321656,0.747051686,0.182875114,0.678244252
lib,"It's 9:21 p.m. (cst), and I'm just finishing dinner. Feel bad that we eat late, and hubby in bed before dinner, but there's always tomorrow.",https://twitter.com/a/status/823732876000772097,0.607516791,0.847475491,0.871230259,0.092008438,0.340647526,0.523723326
con,Second exam passed 🤓🤓,https://twitter.com/a/status/798532921527255040,0.935798438,0.179345189,0.173831889,0.170261606,0.563952289,0.329005578
lib,Ready for second half!!!! Fruit galore!! https://t.co/NrKYTw7Ndm,https://twitter.com/a/status/791615935018856449,0.515114163,0.545449032,0.219861009,0.781759018,0.363978717,0.335437966
con,"There's nothing wrong with our Country that strict term limits, a mass firing of incompetents and a balance budget amendment wouldn't cure.",https://twitter.com/a/status/750372965137743873,0.375938743,0.059303066,0.896596212,0.868540636,0.536242588,0.492600589
con,"Nailed that sunset shot! We started work on our second wwoofing farm, again in the middle of… https://t.co/M4ippL6TXb",https://twitter.com/a/status/805861943626125312,0.747253727,0.03400596,0.301600169,0.927693903,0.592230055,0.44644156
lib,"Maybe paranoid, maybe not. How Google is learning to control us... https://t.co/PA22owr2lQ",https://twitter.com/a/status/757460338908532736,0.302310887,0.070174737,0.719363966,0.736288116,0.896806613,0.034103792
con,It's hard to stay active at your desk! Here's a tip for a #HealthyWorkplace: Take a quick walk at lunch: https://t.co/MR6SIErRsd,https://twitter.com/a/status/766244063045623808,0.556409106,0.890425341,0.257607385,0.728011145,0.509274654,0.307652657
lib,Join our community of visionary leaders actively participating in life &amp; doing good for society. @SOARwithSCN https://t.co/LWwHnyTqbH,https://twitter.com/a/status/770282635268657152,0.388824414,0.704138454,0.001421301,0.130385939,0.786263837,0.589031499
